Pick Date,Location,Product Variety,Yield Kg,Total Harvest Cost Per Kg,Pick Rate Kgs/Hr (Picker Only – Derived Kgs)
11/05/2020,[S1]16-17,Snowchaser FL98-406,120.89,8.80,3.27
11/05/2020,[S1]21Top,Snowchaser FL98-406,46.45,14.87,1.86
12/05/2020,[ATH]01,Arana C00-009,438.68,2.75,10.44
12/05/2020,[ATH]02,Arana C00-009,447.29,2.69,10.65
12/05/2020,[ATH]11A,Snowchaser FL98-406,440.29,6.55,4.61
12/05/2020,[GR]11,Snowchaser FL98-406,389.94,6.47,4.33
12/05/2020,[GR]12,Snowchaser FL98-406,176.45,4.85,5.88
12/05/2020,[RAN]01,Snowchaser FL98-406,396.13,6.48,2.49
12/05/2020,[RAN]05,Giant C12-122,472.50,5.48,21.72
13/05/2020,[GR]02,Snowchaser FL98-406,529.47,4.29,6.56
13/05/2020,[GR]12,Snowchaser FL98-406,97.20,12.57,2.27
13/05/2020,10,Snowchaser FL98-406,576.31,7.46,3.56
13/05/2020,11,Snowchaser FL98-406,466.36,7.33,4.52
13/05/2020,6,Snowchaser FL98-406,537.06,7.98,3.60
14/05/2020,[Feath]12,R&D,55.60,16.32,1.93
14/05/2020,2,Snowchaser FL98-406,996.64,6.23,4.59
14/05/2020,3,Snowchaser FL98-406,502.10,7.82,3.81
15/05/2020,[GR]02,Snowchaser FL98-406,624.12,4.73,5.87
15/05/2020,[S1]45-46Front,OPI Ridley 1111,144.30,6.29,4.58
15/05/2020,[S1]45-46Front,Snowchaser FL98-406,25.06,5.76,4.77
18/05/2020,[ATH]12,Snowchaser FL98-406,"1,884.75",3.01,8.38
18/05/2020,[ATH]13,Snowchaser FL98-406,"1,243.71",3.18,9.11
18/05/2020,[ATH]14,Snowchaser FL98-406,666.51,4.10,8.98
18/05/2020,[ATH]15,Snowchaser FL98-406,612.83,4.32,4.95
18/05/2020,[RAN]07,Snowchaser FL98-406,309.02,4.33,7.49
18/05/2020,[S1]11-12Ext,Snowchaser FL98-406,467.67,5.42,5.24
18/05/2020,[S1]13Back,Snowchaser FL98-406,68.21,6.85,4.70
18/05/2020,[S1]36-37,Arana C00-009,10.06,72.69,0.43
18/05/2020,[S1]57-59Ext,Corindi Verdure C08-141,36.06,7.42,4.12
18/05/2020,[WAL]04,Arana C00-009,67.50,5.03,4.22
18/05/2020,[WAL]05,Arana C00-009,121.93,4.77,6.97
18/05/2020,[WAL]06,Arana C00-009,291.30,4.97,6.66
18/05/2020,[WAL]07,Arana C00-009,100.11,5.03,3.81
18/05/2020,[WAL]09,Snowchaser FL98-406,868.57,4.98,5.79
19/05/2020,[GR]03,Mayra C97-390,14.60,3.42,7.30
19/05/2020,[GR]04,OPI Ridley 1111,5.90,18.91,2.36
19/05/2020,[GR]05,OPI Ridley 1111,10.55,27.13,2.11
19/05/2020,[GR]15,OPI Ridley 1111,6.75,4.63,5.40
19/05/2020,[GR]16,OPI Ridley 1111,18.92,5.28,4.73
19/05/2020,[GR]17,OPI Ridley 1111,33.00,6.81,3.67
19/05/2020,[RAN]12,Snowchaser FL98-406,561.97,4.39,6.22
19/05/2020,[RAN]13,Snowchaser FL98-406,581.82,4.38,5.19
19/05/2020,[RAN]15,Snowchaser FL98-406,436.20,4.27,10.90
19/05/2020,[S1]11-12Ext,Snowchaser FL98-406,808.31,4.69,6.31
19/05/2020,[WAL]01A,Snowchaser FL98-406,123.02,6.65,3.06
19/05/2020,[WAL]01B,Arana C00-009,148.93,5.41,14.53
19/05/2020,[WAL]02A,Arana C00-009,12.22,9.57,0.60
19/05/2020,[WAL]03,Snowchaser FL98-406,170.57,6.01,3.33
19/05/2020,[WAL]08,Snowchaser FL98-406,856.03,5.85,5.83
19/05/2020,[WAL]09,Snowchaser FL98-406,540.62,5.05,5.31
19/05/2020,[WAL]11,Snowchaser FL98-406,702.77,5.03,5.86
20/05/2020,[ATH]07,Arana C00-009,755.66,2.81,15.74
20/05/2020,[ATH]08,Arana C00-009,801.73,2.77,12.93
20/05/2020,[ATH]10,Arana C00-009,764.73,2.76,9.56
20/05/2020,[GR]03,Mayra C97-390,137.95,4.86,7.26
20/05/2020,[RAN]14,Snowchaser FL98-406,442.52,3.88,5.96
20/05/2020,[RAN]16,Snowchaser FL98-406,242.20,4.07,15.14
20/05/2020,[S1]13Back,Snowchaser FL98-406,244.37,4.80,6.11
20/05/2020,[S1]26,Snowchaser FL98-406,375.72,4.68,6.26
20/05/2020,[WAL]08,Snowchaser FL98-406,149.03,5.56,3.14
20/05/2020,[WAL]10,Snowchaser FL98-406,912.61,5.25,5.45
20/05/2020,[WAL]11,Snowchaser FL98-406,424.41,5.28,7.45
21/05/2020,[ATH]09,Arana C00-009,754.56,2.49,15.02
21/05/2020,[ATH]19,Arana C00-009,103.04,3.21,2.42
21/05/2020,[ATH]20,Arana C00-009,202.61,2.45,13.07
21/05/2020,[ATH]21,Arana C00-009,153.02,2.51,9.87
21/05/2020,[ATH]22,Arana C00-009,120.70,2.42,14.20
21/05/2020,[ATH]23,Arana C00-009,200.10,2.45,12.70
21/05/2020,[ATH]24,Arana C00-009,167.04,2.38,21.55
21/05/2020,[ATH]25,Arana C00-009,130.73,2.56,8.43
21/05/2020,[ATH]26,Arana C00-009,183.10,2.98,23.63
21/05/2020,[Feath]11,R&D,3.44,40.14,1.15
21/05/2020,[RAN]12,Snowchaser FL98-406,106.32,4.04,13.29
21/05/2020,[RAN]14,Snowchaser FL98-406,19.26,10.96,2.41
21/05/2020,[RAN]15,Snowchaser FL98-406,17.17,3.92,0.00
21/05/2020,[RAN]16,Snowchaser FL98-406,273.21,4.36,5.52
21/05/2020,[RAN]17,Snowchaser FL98-406,379.94,4.96,10.27
21/05/2020,[RAN]18,Snowchaser FL98-406,542.52,4.76,7.16
21/05/2020,[RAN]19,Snowchaser FL98-406,603.45,4.28,6.86
21/05/2020,[S1]26,Snowchaser FL98-406,111.16,5.74,5.29
21/05/2020,[WAL]08,Snowchaser FL98-406,179.23,6.36,2.08
21/05/2020,[WAL]11,Snowchaser FL98-406,216.32,5.17,5.69
22/05/2020,[ATH]16A,Arana C00-009,826.76,1.91,16.54
22/05/2020,[ATH]16B,Arana C00-009,827.02,2.44,19.12
22/05/2020,[ATH]17A,Arana C00-009,367.92,1.81,18.40
22/05/2020,[ATH]17B,Arana C00-009,253.62,2.51,6.90
22/05/2020,[ATH]17C,Arana C00-009,42.45,3.42,1.73
22/05/2020,[ATH]18A,Arana C00-009,814.80,2.26,12.63
22/05/2020,[Feath]09,R&D,6.30,4.09,8.40
22/05/2020,[Feath]11,R&D,1.59,33.84,2.12
22/05/2020,[S1]06A,Snowchaser FL98-406,365.27,4.67,5.62
22/05/2020,[S1]06B,Snowchaser FL98-406,267.52,4.86,7.48
22/05/2020,[S1]26,C04-177,89.88,4.87,7.05
22/05/2020,[S1]26,Snowchaser FL98-406,311.59,4.71,6.92
24/05/2020,[ATH]06,Snowchaser FL98-406,"1,251.16",5.53,5.23
25/05/2020,[ATH]03,Arana C00-009,906.01,3.29,10.57
25/05/2020,[ATH]04,Arana C00-009,513.99,3.20,10.49
25/05/2020,[ATH]05,Arana C00-009,894.49,3.25,7.90
25/05/2020,[ATH]06,Snowchaser FL98-406,192.27,3.87,2.51
25/05/2020,[ATH]11A,Snowchaser FL98-406,516.54,6.29,4.92
25/05/2020,[ATH]11C,Snowchaser FL98-406,589.14,6.21,4.62
25/05/2020,[ATH]13,Snowchaser FL98-406,59.08,6.65,2.25
25/05/2020,[RAN]04,Snowchaser FL98-406,300.37,3.63,5.89
25/05/2020,[RAN]08,Snowchaser FL98-406,297.74,3.47,8.76
25/05/2020,[RAN]09,Arana C00-009,119.26,3.77,14.03
25/05/2020,[RAN]TRIAL1-2,Snowchaser FL98-406,708.36,3.62,6.68
25/05/2020,[RAN]TRIAL3,Arana C00-009,134.38,3.50,7.90
25/05/2020,[RAN]TRIAL4,Snowchaser FL98-406,346.46,3.27,20.38
25/05/2020,[S1]21Top,OPI Ridley 1111,13.24,6.62,6.62
25/05/2020,[S1]21Top,Snowchaser FL98-406,198.93,5.23,5.41
26/05/2020,[ATH]01,Arana C00-009,725.84,4.13,11.85
26/05/2020,[ATH]11B,Snowchaser FL98-406,600.64,5.82,4.90
26/05/2020,[GIN]Valley02,Snowchaser FL98-406,81.13,7.59,3.49
26/05/2020,[GIN]Valley04B,Snowchaser FL98-406,340.36,7.41,3.37
26/05/2020,[RAN]01,Snowchaser FL98-406,"1,903.88",4.03,5.57
26/05/2020,[RAN]09,Arana C00-009,455.85,3.51,15.99
26/05/2020,[S1]16-17,Snowchaser FL98-406,666.59,5.56,5.11
26/05/2020,[S1]28Ext,Snowchaser FL98-406,6.28,19.75,2.09
26/05/2020,[S1]30-31Ext,C07-020,5.40,17.77,1.80
26/05/2020,[S1]30-31Ext,Emerald FL95-209a,23.92,8.03,3.99
26/05/2020,[S1]30-31Ext,F01-063,44.08,5.81,5.51
26/05/2020,[S1]30-31Ext,F05-279,2.48,12.90,2.48
27/05/2020,[ATH]02,Arana C00-009,857.14,2.63,10.71
27/05/2020,[Feath]12,R&D,101.68,7.67,4.52
27/05/2020,[GIN]Valley01,Snowchaser FL98-406,89.90,7.30,3.53
27/05/2020,[GIN]Valley02,Snowchaser FL98-406,140.56,6.83,4.39
27/05/2020,[GIN]Valley03,Snowchaser FL98-406,94.25,6.83,2.90
27/05/2020,[GR]11,Snowchaser FL98-406,550.28,4.60,7.15
27/05/2020,[RAN]05,Giant C12-122,"1,016.13",3.11,26.74
27/05/2020,[S1]45-46Front,OPI Ridley 1111,449.74,4.58,8.18
27/05/2020,10,Snowchaser FL98-406,"1,775.80",5.17,5.34
27/05/2020,6,Snowchaser FL98-406,"1,168.08",3.69,5.69
28/05/2020,[ATH]06,Snowchaser FL98-406,356.87,15.34,1.83
28/05/2020,[ATH]16A,Arana C00-009,257.98,2.73,12.58
28/05/2020,[ATH]16B,Arana C00-009,233.87,4.93,5.70
28/05/2020,[ATH]VIP,Selections - H/B,226.85,6.81,4.43
28/05/2020,[Feath]12,R&D,117.12,6.43,5.32
28/05/2020,[GR]11,Snowchaser FL98-406,804.43,4.58,7.31
28/05/2020,[GR]12,Snowchaser FL98-406,329.04,4.55,10.97
28/05/2020,11,Snowchaser FL98-406,"1,781.26",5.04,5.35
28/05/2020,2,Snowchaser FL98-406,"1,760.40",4.65,6.17
28/05/2020,3,Snowchaser FL98-406,179.44,5.63,8.75
29/05/2020,[ATH]12,Snowchaser FL98-406,"1,138.71",4.67,6.17
29/05/2020,[ATH]13,Snowchaser FL98-406,"1,024.61",4.80,7.14
29/05/2020,[ATH]VIP,Selections - H/B,525.55,5.49,5.13
29/05/2020,[GR]02,Snowchaser FL98-406,"1,256.53",4.75,5.86
29/05/2020,[GR]03,Mayra C97-390,117.56,4.93,6.11
29/05/2020,[GR]12,Snowchaser FL98-406,929.65,4.09,6.89
29/05/2020,[RAN]07,Snowchaser FL98-406,366.76,4.97,3.98
29/05/2020,[S1]45-46Front,Snowchaser FL98-406,68.63,6.71,5.60
29/05/2020,2,Snowchaser FL98-406,"1,102.90",4.76,5.18
29/05/2020,3,Snowchaser FL98-406,"1,091.31",4.64,7.58
30/05/2020,[ATH]14,Snowchaser FL98-406,"1,121.69",3.86,7.49
30/05/2020,[ATH]15,Snowchaser FL98-406,952.58,3.29,8.87
30/05/2020,[ATH]17A,Arana C00-009,340.50,2.48,14.19
30/05/2020,[ATH]17B,Arana C00-009,332.03,2.34,10.71
30/05/2020,[ATH]17C,Arana C00-009,55.35,3.77,6.15
30/05/2020,[ATH]18A,Arana C00-009,437.16,2.41,14.57
30/05/2020,[ATH]18B,Arana C00-009,313.13,2.53,10.44
1/06/2020,[RAN]12,Snowchaser FL98-406,"1,008.78",4.17,6.73
1/06/2020,[RAN]13,Snowchaser FL98-406,"1,034.32",5.94,6.05
1/06/2020,[RAN]16,Snowchaser FL98-406,739.70,4.16,5.69
1/06/2020,[S1]11-12Ext,Snowchaser FL98-406,"1,093.04",4.28,7.64
1/06/2020,[S1]36-37,Arana C00-009,99.42,5.98,6.03
1/06/2020,[S1]57-59Ext,Corindi Verdure C08-141,12.72,9.20,4.24
1/06/2020,[WAL]04,Arana C00-009,233.31,3.71,5.98
1/06/2020,[WAL]05,Arana C00-009,383.03,3.67,9.82
1/06/2020,[WAL]06,Arana C00-009,631.97,3.57,11.29
1/06/2020,[WAL]07,Arana C00-009,276.70,3.73,6.32
1/06/2020,[WAL]09,Snowchaser FL98-406,"2,061.82",3.97,7.42
1/06/2020,[WAL]10,Snowchaser FL98-406,699.48,3.88,6.15
2/06/2020,[RAN]13,Snowchaser FL98-406,51.61,6.07,10.87
2/06/2020,[RAN]15,Snowchaser FL98-406,963.14,5.21,5.47
2/06/2020,[S1]11-12Ext,Snowchaser FL98-406,"1,408.41",3.97,8.31
2/06/2020,[S1]13Back,Snowchaser FL98-406,510.91,4.29,6.72
2/06/2020,[S1]26,C04-177,106.62,4.30,5.61
2/06/2020,[S1]26,Snowchaser FL98-406,129.44,4.62,3.41
2/06/2020,[S1]39-41Front,Arana C00-009,0.63,322.09,0.09
2/06/2020,[S1]42-43Back,Arana C00-009,14.98,12.03,2.85
2/06/2020,[S1]42-43Front,Arana C00-009,3.57,42.63,0.68
2/06/2020,[S3]X,Corindi Verdure C08-141,68.67,5.91,4.91
2/06/2020,[S3]Y,Corindi Verdure C08-141,8.89,13.78,2.54
2/06/2020,[WAL]01A,Snowchaser FL98-406,230.48,7.74,24.26
2/06/2020,[WAL]01B,Arana C00-009,210.51,7.87,7.39
2/06/2020,[WAL]02A,Arana C00-009,70.67,7.87,7.44
2/06/2020,[WAL]02B,Giant C12-122,116.65,19.75,1.41
2/06/2020,[WAL]03,Snowchaser FL98-406,258.93,8.81,2.81
2/06/2020,[WAL]08,Snowchaser FL98-406,520.43,4.84,7.63
2/06/2020,[WAL]09,Snowchaser FL98-406,767.27,4.06,7.75
2/06/2020,[WAL]10,Snowchaser FL98-406,"1,170.91",4.76,5.29
2/06/2020,[WAL]11,Snowchaser FL98-406,"1,400.63",4.03,8.57
3/06/2020,[ATH]08,Arana C00-009,"2,561.87",1.87,17.08
3/06/2020,[ATH]10,Arana C00-009,"2,488.97",1.89,14.64
3/06/2020,[Feath]06,Mayra C97-390,15.48,14.37,2.06
3/06/2020,[Feath]09,R&D,8.52,15.66,1.89
3/06/2020,[Feath]11,R&D,13.44,9.93,2.99
3/06/2020,[Feath]22,Snowchaser FL98-406,44.46,8.64,3.71
3/06/2020,[GIN]Top05B,Snowchaser FL98-406,51.12,10.36,4.26
3/06/2020,[GIN]Top09,Snowchaser FL98-406,114.09,10.25,3.17
3/06/2020,[GIN]Top15,Snowchaser FL98-406,58.20,10.81,1.94
3/06/2020,[GIN]Top17,Snowchaser FL98-406,43.86,11.56,1.83
3/06/2020,[RAN]14,Snowchaser FL98-406,706.02,4.94,5.83
3/06/2020,[RAN]19,Snowchaser FL98-406,265.88,4.87,8.06
3/06/2020,[S1]26,C04-177,46.76,5.60,4.68
3/06/2020,[S1]26,Snowchaser FL98-406,669.10,4.65,6.12
3/06/2020,[WAL]08,Snowchaser FL98-406,"1,862.20",5.37,5.48
3/06/2020,[WAL]09,Snowchaser FL98-406,400.09,4.73,5.42
3/06/2020,[WAL]10,Snowchaser FL98-406,59.60,6.64,7.01
3/06/2020,[WAL]11,Snowchaser FL98-406,"1,101.15",4.43,7.43
4/06/2020,[ATH]07,Arana C00-009,"2,626.63",2.89,18.53
4/06/2020,[ATH]09,Arana C00-009,"2,324.09",1.85,14.35
4/06/2020,[ATH]19,Arana C00-009,345.82,1.99,23.85
4/06/2020,[ATH]20,Arana C00-009,822.72,1.79,17.50
4/06/2020,[ATH]21,Arana C00-009,525.00,1.80,11.17
4/06/2020,[ATH]22,Arana C00-009,385.51,1.75,19.01
4/06/2020,[ATH]23,Arana C00-009,647.43,1.80,11.07
4/06/2020,[ATH]24,Arana C00-009,623.14,1.71,26.52
4/06/2020,[ATH]25,Arana C00-009,353.56,2.19,15.05
4/06/2020,[ATH]26,Arana C00-009,561.93,1.72,23.91
4/06/2020,[RAN]17,Snowchaser FL98-406,654.67,3.88,9.92
4/06/2020,[RAN]18,Snowchaser FL98-406,870.82,4.21,9.41
4/06/2020,[RAN]19,Snowchaser FL98-406,825.73,4.64,5.11
4/06/2020,[S1]06A,Snowchaser FL98-406,514.52,4.45,7.17
4/06/2020,[S1]06B,Snowchaser FL98-406,440.12,4.51,5.37
4/06/2020,[S1]21Top,OPI Ridley 1111,21.62,6.12,4.12
4/06/2020,[S1]21Top,Snowchaser FL98-406,247.16,4.72,5.23
4/06/2020,[S1]26,Snowchaser FL98-406,364.37,4.72,6.66
5/06/2020,[GR]04,OPI Ridley 1111,41.91,6.40,3.81
5/06/2020,[GR]05,OPI Ridley 1111,82.77,5.44,3.76
5/06/2020,[GR]06,C08-030B,0.45,147.33,0.36
5/06/2020,[GR]06,C12-069,1.20,31.87,0.96
5/06/2020,[GR]06,Giant C12-122,0.55,69.52,0.44
5/06/2020,[GR]06,Snowchaser FL98-406,10.15,3.77,8.12
5/06/2020,[GR]07,Snowchaser FL98-406,16.45,6.97,4.39
5/06/2020,[GR]08,Snowchaser FL98-406,11.85,9.68,3.16
5/06/2020,[GR]09,Snowchaser FL98-406,9.80,3.90,7.84
5/06/2020,[GR]10,Snowchaser FL98-406,20.15,8.98,4.03
5/06/2020,[GR]15,OPI Ridley 1111,33.33,6.02,6.06
5/06/2020,[GR]16,OPI Ridley 1111,116.79,5.37,4.25
5/06/2020,[GR]17,OPI Ridley 1111,155.14,5.06,9.40
5/06/2020,[S1]16-17,Snowchaser FL98-406,966.75,5.57,4.86
8/06/2020,[ATH]04,Arana C00-009,"1,369.66",2.91,17.39
8/06/2020,[ATH]11C,Snowchaser FL98-406,"1,008.24",3.91,5.19
8/06/2020,[ATH]12,Snowchaser FL98-406,"1,885.02",3.65,10.15
8/06/2020,[ATH]13,Snowchaser FL98-406,"1,653.52",3.04,6.86
8/06/2020,[GIN]Valley04B,Snowchaser FL98-406,886.67,6.70,4.89
8/06/2020,[RAN]04,Snowchaser FL98-406,959.94,3.22,8.31
8/06/2020,[RAN]08,Arana C00-009,759.97,3.27,7.66
8/06/2020,[RAN]09,Arana C00-009,"1,182.64",3.11,11.26
8/06/2020,[RAN]TRIAL1-2,Snowchaser FL98-406,"1,674.64",3.92,6.94
8/06/2020,[RAN]TRIAL4,Snowchaser FL98-406,590.60,3.82,16.41
9/06/2020,[GIN]Valley03,Snowchaser FL98-406,264.38,6.79,5.37
9/06/2020,[GIN]Valley04B,Snowchaser FL98-406,518.85,6.85,4.61
9/06/2020,[S1]45-46Front,OPI Ridley 1111,144.33,4.41,7.13
9/06/2020,[S2]85,Selections - H/B,45.72,8.40,3.81
9/06/2020,[S2]86,Selections - H/B,138.60,5.83,5.13
9/06/2020,[S3]Mrow31-87,Arana C00-009,50.11,9.35,3.34
9/06/2020,[S3]Nrow55-105,Arana C00-009,46.75,14.78,1.87
10/06/2020,[ATH]03,Arana C00-009,"1,782.87",2.16,10.55
10/06/2020,[ATH]05,Arana C00-009,"1,863.43",2.15,15.86
10/06/2020,[ATH]06,Snowchaser FL98-406,357.24,2.35,16.24
10/06/2020,[ATH]11B,Snowchaser FL98-406,"1,546.70",4.98,5.67
10/06/2020,[RAN]01,Snowchaser FL98-406,"3,691.27",3.92,7.86
10/06/2020,[RAN]07,Snowchaser FL98-406,"1,089.62",4.03,6.60
10/06/2020,[RAN]TRIAL3,Arana C00-009,226.08,3.90,24.44
10/06/2020,[RAN]TRIAL4,Snowchaser FL98-406,194.72,4.03,5.37
11/06/2020,[ATH]06,Snowchaser FL98-406,"2,773.29",4.05,7.11
11/06/2020,[ATH]11A,Snowchaser FL98-406,161.31,5.25,16.13
11/06/2020,[ATH]11B,Snowchaser FL98-406,486.88,5.23,6.09
11/06/2020,[ATH]11C,Snowchaser FL98-406,868.16,5.19,4.57
11/06/2020,[ATH]12,Snowchaser FL98-406,870.16,2.89,12.75
11/06/2020,[ATH]VIP,Selections - H/B,"1,241.83",4.83,5.93
11/06/2020,[GR]11,Snowchaser FL98-406,282.94,6.69,4.21
11/06/2020,[RAN]01,Snowchaser FL98-406,"1,684.27",3.16,7.62
11/06/2020,[RAN]05,Giant C12-122,"1,601.34",2.93,47.10
11/06/2020,[S1]18-19Bot,Arana C00-009,22.70,5.36,6.05
11/06/2020,[S1]32-33,Arana C00-009,30.42,7.31,4.06
11/06/2020,[S1]32-33,Selections - H/B,8.46,10.52,2.82
11/06/2020,[S1]34,Arana C00-009,36.54,5.92,5.04
11/06/2020,[S1]35,Arana C00-009,8.80,21.73,1.41
11/06/2020,[S1]45-46Front,OPI Ridley 1111,835.37,4.04,6.99
11/06/2020,[S1]45-46Front,Snowchaser FL98-406,119.41,4.26,7.96
11/06/2020,[S2]86,Selections - H/B,40.38,8.41,3.85
11/06/2020,2,Snowchaser FL98-406,"1,223.72",5.30,5.41
12/06/2020,[ATH]01,Arana C00-009,"1,734.43",2.39,12.09
12/06/2020,[ATH]02,Arana C00-009,"1,622.28",2.34,14.20
12/06/2020,[ATH]06,Snowchaser FL98-406,953.60,2.53,8.24
12/06/2020,[ATH]11A,Snowchaser FL98-406,"1,867.60",4.60,6.02
12/06/2020,[ATH]12,Snowchaser FL98-406,665.16,3.10,5.05
12/06/2020,[ATH]13,Snowchaser FL98-406,407.91,3.32,5.44
12/06/2020,[ATH]14,Snowchaser FL98-406,"1,675.95",2.84,11.32
12/06/2020,[ATH]16A,Arana C00-009,"1,328.50",2.69,20.68
12/06/2020,[Feath]12,R&D,107.62,6.48,4.95
12/06/2020,[GR]11,Snowchaser FL98-406,"1,068.21",4.74,5.48
12/06/2020,[GR]12,Snowchaser FL98-406,500.67,5.03,6.59
12/06/2020,[RAN]05,Giant C12-122,519.61,3.13,23.89
12/06/2020,[S1]11-12Ext,Snowchaser FL98-406,"1,019.44",4.00,6.72
12/06/2020,[S1]18-19Bot,Arana C00-009,68.80,5.41,6.12
12/06/2020,[S1]30-31Ext,Emerald FL95-209a,55.96,4.60,9.73
12/06/2020,2,Snowchaser FL98-406,"1,708.07",4.33,6.03
12/06/2020,6,Snowchaser FL98-406,"2,512.37",3.12,8.79
13/06/2020,[ATH]06,Snowchaser FL98-406,525.03,4.16,6.67
13/06/2020,[ATH]16B,Arana C00-009,"1,347.36",1.94,16.18
13/06/2020,[ATH]17A,Arana C00-009,"1,086.95",1.77,20.70
13/06/2020,[ATH]17B,Arana C00-009,"1,075.86",1.97,11.63
13/06/2020,[ATH]17C,Arana C00-009,205.70,1.86,22.24
13/06/2020,[ATH]18A,Arana C00-009,"1,362.38",1.80,12.98
13/06/2020,[ATH]18B,Arana C00-009,"1,170.04",1.96,15.81
13/06/2020,[Feath]12,R&D,139.77,5.57,6.99
13/06/2020,[GR]02,Snowchaser FL98-406,"1,702.00",5.12,5.97
13/06/2020,[GR]03,Mayra C97-390,321.76,4.45,5.96
13/06/2020,[GR]12,Snowchaser FL98-406,739.47,4.46,6.49
13/06/2020,[RAN]02,Snowchaser FL98-406,589.03,3.27,15.71
13/06/2020,[S1]11-12Ext,Snowchaser FL98-406,935.65,4.10,6.88
13/06/2020,[S1]20Bot,Arana C00-009,11.70,13.80,3.12
13/06/2020,[S1]20Top,Arana C00-009,32.05,4.16,8.55
13/06/2020,3,Snowchaser FL98-406,"1,631.93",4.76,6.11
13/06/2020,6,Snowchaser FL98-406,"1,488.77",3.41,7.15
14/06/2020,[S1]16-17,Snowchaser FL98-406,"1,013.55",6.25,4.38
15/06/2020,[ATH]06,Snowchaser FL98-406,"1,550.07",3.97,6.26
15/06/2020,[ATH]14,Snowchaser FL98-406,899.78,3.99,8.82
15/06/2020,[ATH]15,Snowchaser FL98-406,"2,875.57",3.28,8.19
15/06/2020,[Feath]12,R&D,349.83,4.71,6.83
15/06/2020,[GIN]Valley01,Snowchaser FL98-406,647.51,5.69,5.24
15/06/2020,[GIN]Valley03,Snowchaser FL98-406,131.12,5.90,5.04
15/06/2020,[RAN]02,Snowchaser FL98-406,"3,921.90",3.68,7.63
15/06/2020,[S1]11-12Ext,Snowchaser FL98-406,"1,110.09",4.28,7.94
15/06/2020,[S1]13Back,Snowchaser FL98-406,732.72,4.40,7.61
15/06/2020,[S1]16-17,Snowchaser FL98-406,113.46,4.74,6.48
15/06/2020,[S1]36-37,Arana C00-009,785.91,4.21,7.33
15/06/2020,[S1]42-43Back,Arana C00-009,19.66,5.03,2.38
15/06/2020,[S1]42-43Front,Arana C00-009,9.00,10.22,1.09
15/06/2020,[S3]A,Mayra C97-390,8.07,5.84,1.24
15/06/2020,[S3]BBot,Mayra C97-390,13.25,6.73,2.04
15/06/2020,[S3]F,Mayra C97-390,8.87,5.69,1.01
15/06/2020,3,Snowchaser FL98-406,"2,308.45",4.55,6.13
16/06/2020,[Feath]12,R&D,121.26,4.83,7.35
16/06/2020,[GIN]Top09,Snowchaser FL98-406,244.15,8.10,2.17
16/06/2020,[GIN]Valley02,Snowchaser FL98-406,764.60,4.81,6.43
16/06/2020,[GR]04,OPI Ridley 1111,201.54,4.56,6.77
16/06/2020,[GR]05,OPI Ridley 1111,364.97,4.34,7.16
16/06/2020,[GR]17,OPI Ridley 1111,326.25,4.22,15.35
16/06/2020,[KD]15BB,Selections - H/B,19.32,17.21,2.15
16/06/2020,[RAN]02,Snowchaser FL98-406,477.00,3.13,7.37
16/06/2020,[RAN]10,Snowchaser FL98-406,"2,618.32",3.32,8.18
16/06/2020,[RAN]11,Snowchaser FL98-406,"2,330.50",3.98,6.70
16/06/2020,[RAN]12,Snowchaser FL98-406,"2,097.18",2.83,10.36
16/06/2020,[RAN]13,Snowchaser FL98-406,"2,050.90",3.71,8.31
16/06/2020,[WAL]01A,Snowchaser FL98-406,530.82,3.83,8.49
16/06/2020,[WAL]01B,Arana C00-009,405.26,3.94,5.40
16/06/2020,[WAL]02A,Arana C00-009,271.12,4.03,4.29
16/06/2020,[WAL]02B,Giant C12-122,217.50,3.05,8.70
16/06/2020,[WAL]03,Snowchaser FL98-406,154.52,4.16,6.18
16/06/2020,3,Snowchaser FL98-406,493.38,4.11,4.67
17/06/2020,[ATH]08,Arana C00-009,"2,819.24",1.52,14.68
17/06/2020,[ATH]09,Arana C00-009,"1,025.86",1.59,28.50
17/06/2020,[ATH]10,Arana C00-009,"2,768.32",1.51,19.22
17/06/2020,[Feath]06,Mayra C97-390,285.85,4.57,6.65
17/06/2020,[Feath]22,Snowchaser FL98-406,119.35,7.74,3.98
17/06/2020,[GIN]Valley02,Snowchaser FL98-406,869.65,4.46,6.29
17/06/2020,[GR]15,OPI Ridley 1111,13.77,5.76,3.67
17/06/2020,[GR]16,OPI Ridley 1111,506.91,3.50,11.08
17/06/2020,[GR]17,OPI Ridley 1111,211.05,3.84,4.97
17/06/2020,[KD]Hughs,Snowchaser FL98-406,161.22,4.62,6.32
17/06/2020,[RAN]10,Snowchaser FL98-406,"2,865.63",3.19,8.22
17/06/2020,[RAN]11,Snowchaser FL98-406,"2,476.12",4.00,6.72
17/06/2020,[S1]06A,Snowchaser FL98-406,892.13,4.56,5.67
17/06/2020,[S1]06B,Snowchaser FL98-406,684.13,4.48,6.72
17/06/2020,[S1]26,Snowchaser FL98-406,"1,614.48",4.16,7.23
17/06/2020,[WAL]03,Snowchaser FL98-406,558.33,5.73,2.63
17/06/2020,[WAL]04,Arana C00-009,872.64,1.87,14.98
17/06/2020,[WAL]05,Arana C00-009,"1,952.78",1.83,13.38
17/06/2020,[WAL]07,Arana C00-009,"1,445.07",1.82,17.36
17/06/2020,[WAL]08,Snowchaser FL98-406,"1,031.25",5.40,8.25
